trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.45, 'e': 2.0}",25,0,-51.37727053091389,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
2,False,"{'a': 0.45, 'e': 1.9860488858664702}",25,0,-191.53455431925227,"{0: 10, 1: 6, 2: 5, 3: 2, 4: 2}",0
3,False,"{'a': 0.45, 'e': 1.9721950885257238}",20,0,-81.84873512065583,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
4,False,"{'a': 0.45, 'e': 1.9584379291389191}",20,0,-138.45406031458134,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
5,False,"{'a': 0.45, 'e': 1.9447767336024937}",20,0,-129.93063558317033,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
6,False,"{'a': 0.45, 'e': 1.931210832515133}",20,0,-39.48741840252336,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
7,False,"{'a': 0.45, 'e': 1.917739561144969}",20,0,-131.13899700318407,"{0: 10, 1: 4, 2: 2, 3: 3, 4: 1}",0
8,False,"{'a': 0.45, 'e': 1.9043622593970098}",20,0,-69.93645892658502,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
9,False,"{'a': 0.45, 'e': 1.8910782717807926}",25,0,-128.8324388928177,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
10,False,"{'a': 0.45, 'e': 1.8778869473782664}",25,0,-112.70459918059126,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
11,False,"{'a': 0.45, 'e': 1.8647876398118965}",20,0,-78.0661484874612,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
12,False,"{'a': 0.45, 'e': 1.8517797072129907}",20,0,-61.82994732615953,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
13,False,"{'a': 0.45, 'e': 1.8388625121902493}",30,0,-177.63565946051898,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
14,False,"{'a': 0.45, 'e': 1.8260354217985315}",20,0,-129.97619691305977,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
15,False,"{'a': 0.45, 'e': 1.8132978075078419}",30,0,-135.04110298900287,"{0: 16, 1: 6, 2: 6, 3: 1, 4: 1}",0
16,False,"{'a': 0.45, 'e': 1.8006490451725312}",20,0,-140.25856416094183,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
17,False,"{'a': 0.45, 'e': 1.7880885150007144}",20,0,-207.40709289222568,"{0: 8, 1: 3, 2: 4, 3: 2, 4: 3}",0
18,False,"{'a': 0.45, 'e': 1.7756156015239002}",25,0,-144.66274218596962,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
19,False,"{'a': 0.45, 'e': 1.7632296935668321}",20,0,-65.97316541190821,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
20,False,"{'a': 0.45, 'e': 1.7509301842175422}",30,0,-137.95386286478583,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
21,False,"{'a': 0.45, 'e': 1.7387164707976117}",20,0,-43.69607126272446,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
22,False,"{'a': 0.45, 'e': 1.7265879548326388}",25,0,-128.26070046505697,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
23,False,"{'a': 0.45, 'e': 1.714544042022915}",20,0,-97.06605231072007,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
24,False,"{'a': 0.45, 'e': 1.7025841422143022}",20,0,-158.7217147279851,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
25,False,"{'a': 0.45, 'e': 1.6907076693693175}",20,0,-139.53836516453907,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
26,False,"{'a': 0.45, 'e': 1.6789140415384147}",20,0,-85.61553271131108,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
27,False,"{'a': 0.45, 'e': 1.6672026808314706}",30,0,-95.56572369429688,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
28,False,"{'a': 0.45, 'e': 1.6555730133894673}",35,0,-268.1280578782138,"{0: 22, 1: 5, 2: 1, 3: 1, 4: 6}",0
29,False,"{'a': 0.45, 'e': 1.644024469356373}",20,0,-78.30388383109296,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
30,False,"{'a': 0.45, 'e': 1.6325564828512198}",20,0,-84.78118017353418,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
31,False,"{'a': 0.45, 'e': 1.6211684919403742}",35,0,-89.96401375344948,"{0: 22, 1: 4, 2: 8, 3: 1, 4: 0}",0
32,False,"{'a': 0.45, 'e': 1.609859938610003}",20,0,-90.11945003987177,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
33,False,"{'a': 0.45, 'e': 1.5986302687387302}",20,12,-17.831644899936947,"{0: 4, 1: 3, 2: 1, 3: 0, 4: 0}",1
34,False,"{'a': 0.45, 'e': 1.5874789320704854}",25,9,-150.15603544740972,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 3}",1
35,False,"{'a': 0.45, 'e': 1.5764053821875408}",20,0,-144.07779572922124,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
36,False,"{'a': 0.45, 'e': 1.5654090764837363}",20,0,-97.31172086003548,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
37,False,"{'a': 0.45, 'e': 1.5544894761378922}",25,0,-115.54666362209538,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
38,False,"{'a': 0.45, 'e': 1.5436460460874069}",20,0,-105.14976544332833,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
39,False,"{'a': 0.45, 'e': 1.5328782550020383}",20,0,-138.43152141381154,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
40,False,"{'a': 0.45, 'e': 1.5221855752578686}",25,0,-115.49921707683822,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
41,False,"{'a': 0.45, 'e': 1.511567482911451}",20,0,-57.53829071049226,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
42,False,"{'a': 0.45, 'e': 1.501023457674136}",20,0,-178.1252695602104,"{0: 9, 1: 3, 2: 3, 3: 3, 4: 2}",0
43,False,"{'a': 0.45, 'e': 1.4905529828865773}",20,0,-146.3225120367111,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
44,False,"{'a': 0.45, 'e': 1.4801555454934152}",25,0,-82.07567912674773,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 0}",0
45,False,"{'a': 0.45, 'e': 1.4698306360181375}",25,0,-33.47981441065842,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
46,False,"{'a': 0.45, 'e': 1.4595777485381136}",25,0,-185.16784810642156,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
47,False,"{'a': 0.45, 'e': 1.4493963806598058}",20,0,-92.85599583577303,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
48,False,"{'a': 0.45, 'e': 1.4392860334941509}",25,0,-169.58522798223166,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
49,False,"{'a': 0.45, 'e': 1.4292462116321145}",25,0,-120.32939428323775,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
50,False,"{'a': 0.45, 'e': 1.4192764231204174}",25,0,-319.99132336303194,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 6}",0
51,False,"{'a': 0.45, 'e': 1.4093761794374269}",25,0,-108.65047007579918,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
52,False,"{'a': 0.45, 'e': 1.399544995469222}",20,12,-31.126642427429772,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
53,False,"{'a': 0.45, 'e': 1.3897823894858212}",25,0,-117.94672398109722,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
54,False,"{'a': 0.45, 'e': 1.380087883117578}",20,0,-128.8744671707801,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
55,False,"{'a': 0.45, 'e': 1.3704610013317406}",25,0,-143.90129549491982,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
56,False,"{'a': 0.45, 'e': 1.3609012724091754}",25,0,-80.52918518490806,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
57,False,"{'a': 0.45, 'e': 1.351408227921252}",25,0,-101.98107986266452,"{0: 15, 1: 0, 2: 8, 3: 2, 4: 0}",0
58,False,"{'a': 0.45, 'e': 1.3419814027068917}",25,0,-178.05072443232257,"{0: 10, 1: 4, 2: 9, 3: 0, 4: 2}",0
59,False,"{'a': 0.45, 'e': 1.3326203348497727}",30,0,-170.13954074548053,"{0: 17, 1: 5, 2: 3, 3: 3, 4: 2}",0
60,False,"{'a': 0.45, 'e': 1.3233245656556967}",20,0,-141.60528835592766,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
61,False,"{'a': 0.45, 'e': 1.3140936396301135}",20,0,-98.97409709414802,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
62,False,"{'a': 0.45, 'e': 1.3049271044558008}",20,0,-55.809318173062074,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
63,False,"{'a': 0.45, 'e': 1.2958245109707012}",20,0,-72.50867272800441,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
64,False,"{'a': 0.45, 'e': 1.2867854131459124}",20,0,-16.157352391310265,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
65,False,"{'a': 0.45, 'e': 1.2778093680638325}",35,0,-270.19622973485093,"{0: 14, 1: 6, 2: 11, 3: 1, 4: 3}",0
66,False,"{'a': 0.45, 'e': 1.2688959358964564}",25,7,-177.0416180151589,"{0: 11, 1: 0, 2: 1, 3: 3, 4: 3}",1
67,False,"{'a': 0.45, 'e': 1.2600446798838245}",25,0,-102.02509320023324,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
68,False,"{'a': 0.45, 'e': 1.2512551663126215}",20,0,-163.32604589930392,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
69,False,"{'a': 0.45, 'e': 1.2425269644949233}",20,0,-109.81545329839093,"{0: 9, 1: 0, 2: 10, 3: 1, 4: 0}",0
70,False,"{'a': 0.45, 'e': 1.2338596467470948}",25,0,-32.07249880831615,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
71,False,"{'a': 0.45, 'e': 1.2252527883688322}",20,0,-117.44331970908763,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
72,False,"{'a': 0.45, 'e': 1.2167059676223526}",30,0,-157.46764659446993,"{0: 17, 1: 7, 2: 3, 3: 0, 4: 3}",0
73,False,"{'a': 0.45, 'e': 1.2082187657117294}",25,0,-150.95846974538182,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
74,False,"{'a': 0.45, 'e': 1.199790766762371}",20,0,-187.70763190098617,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
75,False,"{'a': 0.45, 'e': 1.1914215578006424}",20,0,-136.48910837716429,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
76,False,"{'a': 0.45, 'e': 1.1831107287336302}",20,0,-69.44014067542642,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
77,False,"{'a': 0.45, 'e': 1.1748578723290468}",25,0,-184.48355121373913,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 3}",0
78,False,"{'a': 0.45, 'e': 1.1666625841952776}",25,0,-146.70351734949423,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
79,False,"{'a': 0.45, 'e': 1.158524462761564}",30,0,-228.5510435885686,"{0: 12, 1: 6, 2: 9, 3: 0, 4: 3}",0
80,False,"{'a': 0.45, 'e': 1.1504431092583276}",20,0,-157.6191173657989,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
81,False,"{'a': 0.45, 'e': 1.1424181276976297}",20,0,-73.2890268099143,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
82,False,"{'a': 0.45, 'e': 1.1344491248537683}",20,0,-81.10054155281725,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
83,False,"{'a': 0.45, 'e': 1.1265357102440092}",20,0,-146.27093341991576,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
84,False,"{'a': 0.45, 'e': 1.1186774961094537}",20,0,-118.31751375490248,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
85,False,"{'a': 0.45, 'e': 1.1108740973960365}",35,0,-220.03271349132055,"{0: 18, 1: 3, 2: 11, 3: 0, 4: 3}",0
86,False,"{'a': 0.45, 'e': 1.1031251317356596}",20,0,-80.8516405112665,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
87,False,"{'a': 0.45, 'e': 1.095430219427455}",30,0,-202.92429494727574,"{0: 13, 1: 6, 2: 7, 3: 2, 4: 2}",0
88,False,"{'a': 0.45, 'e': 1.0877889834191798}",30,0,-258.8764913293646,"{0: 15, 1: 4, 2: 5, 3: 2, 4: 4}",0
89,False,"{'a': 0.45, 'e': 1.0802010492887413}",30,0,-141.1384130440211,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
90,False,"{'a': 0.45, 'e': 1.0726660452258483}",25,0,-27.536058618505027,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
91,False,"{'a': 0.45, 'e': 1.0651836020137944}",30,0,-108.46353911233172,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
92,False,"{'a': 0.45, 'e': 1.057753353011365}",20,0,-89.87176749117324,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
93,False,"{'a': 0.45, 'e': 1.0503749341348723}",20,0,-114.33974068743701,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
94,False,"{'a': 0.45, 'e': 1.043047983840315}",30,0,-152.43581860802053,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
95,False,"{'a': 0.45, 'e': 1.0357721431056628}",25,0,-66.80978130754438,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
96,False,"{'a': 0.45, 'e': 1.0285470554132639}",25,0,-125.64849658201801,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
97,False,"{'a': 0.45, 'e': 1.0213723667323757}",25,0,-55.707415226156584,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.45, 'e': 1.0142477255018172}",20,0,-62.45279828404791,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
99,False,"{'a': 0.45, 'e': 1.0071727826127428}",25,12,-88.00762758020296,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 1}",1
100,False,"{'a': 0.45, 'e': 1.0001471913915352}",25,0,-68.14970747247574,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
101,False,"{'a': 0.45, 'e': 0.9931706075828189}",20,11,-18.75674499141829,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
102,False,"{'a': 0.45, 'e': 0.9862426893325915}",20,0,-91.08644811674667,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
103,False,"{'a': 0.45, 'e': 0.9793630971714724}",25,0,-216.24703941686982,"{0: 13, 1: 2, 2: 4, 3: 3, 4: 3}",0
104,False,"{'a': 0.45, 'e': 0.9725314939980692}",25,0,-172.31156981080014,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
105,False,"{'a': 0.45, 'e': 0.9657475450624595}",20,0,-117.23778859238817,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
106,False,"{'a': 0.45, 'e': 0.9590109179497882}",20,0,-123.19308072529512,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
107,False,"{'a': 0.45, 'e': 0.9523212825639789}",20,0,-109.95319888664812,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
108,False,"{'a': 0.45, 'e': 0.9456783111115591}",20,0,-103.59025875989062,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
109,False,"{'a': 0.45, 'e': 0.9390816780855985}",25,0,-142.57796121776144,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
110,False,"{'a': 0.45, 'e': 0.9325310602497591}",30,0,-146.896031917419,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
111,False,"{'a': 0.45, 'e': 0.9260261366224561}",30,0,-51.78485613510159,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
112,False,"{'a': 0.45, 'e': 0.9195665884611304}",30,0,-98.25911227323918,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
113,False,"{'a': 0.45, 'e': 0.9131520992466294}",35,15,-17.884158726788833,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
114,False,"{'a': 0.45, 'e': 0.9067823546676984}",25,0,-185.4304159229223,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
115,False,"{'a': 0.45, 'e': 0.9004570426055785}",25,10,-77.28469453853,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
116,False,"{'a': 0.45, 'e': 0.8941758531187128}",20,0,-38.03101699711033,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
117,False,"{'a': 0.45, 'e': 0.8879384784275601}",25,0,-86.66621192005641,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
118,False,"{'a': 0.45, 'e': 0.8817446128995122}",20,0,-105.64091430782672,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
119,False,"{'a': 0.45, 'e': 0.8755939530339192}",25,0,-24.25514055673545,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
120,False,"{'a': 0.45, 'e': 0.8694861974472169}",35,10,-151.9953096921989,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",1
121,False,"{'a': 0.45, 'e': 0.8634210468581595}",30,9,-10.280008708848586,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
122,False,"{'a': 0.45, 'e': 0.8573982040731545}",25,0,-73.21101601324365,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
123,False,"{'a': 0.45, 'e': 0.8514173739717004}",20,13,-0.9906838224966872,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.45, 'e': 0.8454782634919257}",20,0,-126.6863409283522,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
125,False,"{'a': 0.45, 'e': 0.8395805816162285}",25,9,-5.781887682333913,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.45, 'e': 0.8337240393570168}",20,8,-26.21430001775209,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
127,False,"{'a': 0.45, 'e': 0.8279083497425482}",30,0,-212.9623999395458,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
128,False,"{'a': 0.45, 'e': 0.8221332278028679}",25,0,-149.35161161313522,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
129,False,"{'a': 0.45, 'e': 0.8163983905558454}",30,13,-34.08625335813329,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
130,False,"{'a': 0.45, 'e': 0.810703556993308}",20,0,-24.589338988563906,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
131,False,"{'a': 0.45, 'e': 0.8050484480672719}",25,0,-74.28067415700035,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
132,False,"{'a': 0.45, 'e': 0.7994327866762682}",20,0,-93.84018129179468,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
133,False,"{'a': 0.45, 'e': 0.7938562976517649}",25,0,-81.17321957471708,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
134,False,"{'a': 0.45, 'e': 0.7883187077446844}",20,0,-40.70957779167767,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
135,False,"{'a': 0.45, 'e': 0.782819745612013}",20,0,-92.6756696597141,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
136,False,"{'a': 0.45, 'e': 0.777359141803506}",20,0,-48.86997944293138,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
137,False,"{'a': 0.45, 'e': 0.7719366287484842}",20,0,-55.88978699377842,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",1
138,False,"{'a': 0.45, 'e': 0.766551940742723}",20,0,-141.8003948193708,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
139,False,"{'a': 0.45, 'e': 0.7612048139354329}",30,10,-0.298377927924081,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
140,False,"{'a': 0.45, 'e': 0.7558949863163301}",20,0,-111.77246123174942,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
141,False,"{'a': 0.45, 'e': 0.7506221977027991}",20,0,-75.52606913991708,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
142,False,"{'a': 0.45, 'e': 0.7453861897271428}",25,0,-45.047170125977985,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
143,False,"{'a': 0.45, 'e': 0.7401867058239225}",30,7,-49.887574749567854,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
144,False,"{'a': 0.45, 'e': 0.735023491217387}",35,0,-185.82246554821347,"{0: 25, 1: 1, 2: 5, 3: 0, 4: 4}",0
145,False,"{'a': 0.45, 'e': 0.7298962929089875}",25,4,-83.5332016593252,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 1}",1
146,False,"{'a': 0.45, 'e': 0.7248048596649805}",30,0,-200.7460555283176,"{0: 18, 1: 0, 2: 8, 3: 1, 4: 3}",0
147,False,"{'a': 0.45, 'e': 0.7197489420041191}",25,0,-136.20948321142887,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
148,False,"{'a': 0.45, 'e': 0.7147282921854258}",25,0,-62.953993372796745,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
149,False,"{'a': 0.45, 'e': 0.7097426641960548}",20,4,-94.22366957194137,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 2}",1
150,False,"{'a': 0.45, 'e': 0.7047918137392375}",20,2,-26.25749335722697,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
151,False,"{'a': 0.45, 'e': 0.6998754982223107}",25,0,-142.79374104260782,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
152,False,"{'a': 0.45, 'e': 0.6949934767448305}",35,16,-31.50957392520258,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
153,False,"{'a': 0.45, 'e': 0.6901455100867675}",35,0,-67.3604171518439,"{0: 25, 1: 2, 2: 7, 3: 1, 4: 0}",0
154,False,"{'a': 0.45, 'e': 0.6853313606967858}",30,0,-116.64634275723478,"{0: 15, 1: 5, 2: 9, 3: 1, 4: 0}",0
155,False,"{'a': 0.45, 'e': 0.6805507926806016}",20,9,-26.25294762978717,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
156,False,"{'a': 0.45, 'e': 0.6758035717894261}",25,5,-20.726084559372655,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
157,False,"{'a': 0.45, 'e': 0.6710894654084854}",20,14,-0.1217385103463966,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.45, 'e': 0.6664082425456237}",30,18,-39.38984733586596,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
159,False,"{'a': 0.45, 'e': 0.6617596738199841}",30,7,-108.51317954198984,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 1}",1
160,False,"{'a': 0.45, 'e': 0.6571435314507692}",20,5,-78.76377855979821,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 1}",1
161,False,"{'a': 0.45, 'e': 0.6525595892460789}",20,12,-14.277899768659381,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
162,False,"{'a': 0.45, 'e': 0.6480076225918283}",25,0,-113.56992111989504,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
163,False,"{'a': 0.45, 'e': 0.6434874084407403}",20,2,-95.55835392422557,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 1}",1
164,False,"{'a': 0.45, 'e': 0.6389987253014173}",30,0,-87.82039664317779,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
165,False,"{'a': 0.45, 'e': 0.6345413532274872}",20,9,-114.36675885528206,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 2}",1
166,False,"{'a': 0.45, 'e': 0.6301150738068266}",20,8,-57.727332036625164,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
167,False,"{'a': 0.45, 'e': 0.6257196701508584}",20,1,-76.46690107036588,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
168,False,"{'a': 0.45, 'e': 0.6213549268839237}",20,10,16.246898004540864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.45, 'e': 0.6170206301327295}",25,0,-147.38077167572652,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
170,False,"{'a': 0.45, 'e': 0.6127165675158673}",20,0,-115.6214761333606,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
171,False,"{'a': 0.45, 'e': 0.6084425281334082}",25,6,-15.118425565120791,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
172,False,"{'a': 0.45, 'e': 0.6041983025565668}",25,0,-53.06420359677628,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
173,False,"{'a': 0.45, 'e': 0.599983682817441}",30,24,9.643212399560465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.45, 'e': 0.5957984623988202}",25,11,-42.87649575772602,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
175,False,"{'a': 0.45, 'e': 0.5916424362240664}",25,11,0.9515964056101076,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.45, 'e': 0.5875154006470655}",30,3,-80.52622963844861,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 1}",1
177,False,"{'a': 0.45, 'e': 0.5834171534422488}",30,0,-56.155615777267165,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
178,False,"{'a': 0.45, 'e': 0.5793474937946828}",20,0,-21.93974474334754,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
179,False,"{'a': 0.45, 'e': 0.5753062222902308}",20,0,-32.139599190718116,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
180,False,"{'a': 0.45, 'e': 0.5712931409057803}",20,0,-47.19820356579711,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
181,False,"{'a': 0.45, 'e': 0.5673080529995408}",30,0,-66.511515469454,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
182,False,"{'a': 0.45, 'e': 0.5633507633014071}",35,27,0.2481185924008149,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.45, 'e': 0.5594210779033927}",20,0,-104.83278006449288,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
184,False,"{'a': 0.45, 'e': 0.5555188042501265}",30,15,-1.4066887227972904,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
