trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.4, 'e': 0.6495000000000051}",30,0,-137.22529510065067,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
368,False,"{'a': 0.4, 'e': 0.6480000000000051}",20,15,-2.8332471769499192,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.4, 'e': 0.6465000000000052}",20,0,-39.90890044200643,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
370,False,"{'a': 0.4, 'e': 0.6450000000000052}",25,0,14.556898683954543,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
371,False,"{'a': 0.4, 'e': 0.6435000000000053}",20,0,-9.257511846581224,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
372,False,"{'a': 0.4, 'e': 0.6420000000000053}",35,6,-23.832523774809477,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 0}",1
373,False,"{'a': 0.4, 'e': 0.6405000000000054}",25,0,-152.51287880501442,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
374,False,"{'a': 0.4, 'e': 0.6390000000000055}",25,9,-69.9261959241063,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
375,False,"{'a': 0.4, 'e': 0.6375000000000055}",25,19,11.50509025139215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.4, 'e': 0.6360000000000056}",20,0,-21.653857132558873,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
377,False,"{'a': 0.4, 'e': 0.6345000000000056}",25,18,-4.7023086772514135,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.4, 'e': 0.6330000000000057}",20,5,-78.8501329494394,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 2}",1
379,False,"{'a': 0.4, 'e': 0.6315000000000057}",30,0,-137.7590500830587,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
380,False,"{'a': 0.4, 'e': 0.6300000000000058}",30,3,-59.83316143618215,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 1}",1
381,False,"{'a': 0.4, 'e': 0.6285000000000058}",25,8,8.071902997820567,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.4, 'e': 0.6270000000000059}",30,0,-66.73393249874684,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
383,False,"{'a': 0.4, 'e': 0.6255000000000059}",30,0,-27.091530695414313,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
384,False,"{'a': 0.4, 'e': 0.624000000000006}",20,1,-8.28025399846866,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
385,False,"{'a': 0.4, 'e': 0.622500000000006}",20,8,-15.534923718611717,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
386,False,"{'a': 0.4, 'e': 0.6210000000000061}",25,3,-46.70045900127388,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
387,False,"{'a': 0.4, 'e': 0.6195000000000062}",25,0,-85.68327606677177,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
388,False,"{'a': 0.4, 'e': 0.6180000000000062}",20,0,-85.11361296878837,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
389,False,"{'a': 0.4, 'e': 0.6165000000000063}",25,13,-28.796546815458406,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
390,False,"{'a': 0.4, 'e': 0.6150000000000063}",25,0,-60.96165058584254,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
391,False,"{'a': 0.4, 'e': 0.6135000000000064}",25,0,-42.432689412930415,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
392,False,"{'a': 0.4, 'e': 0.6120000000000064}",20,8,9.797319706771164,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.4, 'e': 0.6105000000000065}",25,14,13.674425741441738,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.4, 'e': 0.6090000000000065}",20,0,-106.29438698642441,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
395,False,"{'a': 0.4, 'e': 0.6075000000000066}",25,0,-83.66106106169326,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
396,False,"{'a': 0.4, 'e': 0.6060000000000066}",20,3,-50.361296074118655,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
397,False,"{'a': 0.4, 'e': 0.6045000000000067}",25,14,-7.595209863865744,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
398,False,"{'a': 0.4, 'e': 0.6030000000000068}",25,4,-39.345083727665305,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 1}",1
399,False,"{'a': 0.4, 'e': 0.6015000000000068}",25,0,-60.72393936688292,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
400,False,"{'a': 0.4, 'e': 0.6000000000000069}",20,7,17.273317627828924,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.4, 'e': 0.5985000000000069}",25,11,-63.84441753143432,"{0: 7, 1: 5, 2: 1, 3: 0, 4: 1}",1
402,False,"{'a': 0.4, 'e': 0.597000000000007}",35,14,-59.110039433474014,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 1}",1
403,False,"{'a': 0.4, 'e': 0.595500000000007}",20,0,1.155624833839463,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
404,False,"{'a': 0.4, 'e': 0.5940000000000071}",20,10,-0.6987087062950326,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.4, 'e': 0.5925000000000071}",20,0,-123.79814851511951,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
406,False,"{'a': 0.4, 'e': 0.5910000000000072}",25,8,-58.55717528340712,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
407,False,"{'a': 0.4, 'e': 0.5895000000000072}",30,0,-72.49126012788525,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
408,False,"{'a': 0.4, 'e': 0.5880000000000073}",30,23,5.387858083675878,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.4, 'e': 0.5865000000000073}",25,0,-60.473930939160255,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
410,False,"{'a': 0.4, 'e': 0.5850000000000074}",25,0,-60.55228956308184,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
411,False,"{'a': 0.4, 'e': 0.5835000000000075}",20,0,-53.85043499486007,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
412,False,"{'a': 0.4, 'e': 0.5820000000000075}",25,0,-77.40161124808309,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
413,False,"{'a': 0.4, 'e': 0.5805000000000076}",20,0,-60.38563678250435,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
414,False,"{'a': 0.4, 'e': 0.5790000000000076}",20,0,-125.39052493926074,"{0: 12, 1: 1, 2: 2, 3: 4, 4: 1}",0
415,False,"{'a': 0.4, 'e': 0.5775000000000077}",30,16,-33.2114746270827,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
416,False,"{'a': 0.4, 'e': 0.5760000000000077}",25,1,-18.39374349497142,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 0}",1
417,False,"{'a': 0.4, 'e': 0.5745000000000078}",25,0,1.7979080088073482,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
418,False,"{'a': 0.4, 'e': 0.5730000000000078}",30,14,3.125717336603131,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.4, 'e': 0.5715000000000079}",20,1,-103.97720184964527,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 2}",1
420,False,"{'a': 0.4, 'e': 0.570000000000008}",20,0,-28.648190181056997,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
421,False,"{'a': 0.4, 'e': 0.568500000000008}",30,19,-29.241080877330717,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
422,False,"{'a': 0.4, 'e': 0.567000000000008}",30,7,-53.109373471781566,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
423,False,"{'a': 0.4, 'e': 0.5655000000000081}",20,0,-61.30811547133239,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
424,False,"{'a': 0.4, 'e': 0.5640000000000082}",20,0,-55.15342176484033,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
425,False,"{'a': 0.4, 'e': 0.5625000000000082}",30,9,-11.128480839385688,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
426,False,"{'a': 0.4, 'e': 0.5610000000000083}",30,0,-38.8156452784066,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
427,False,"{'a': 0.4, 'e': 0.5595000000000083}",20,10,16.392273783274863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.4, 'e': 0.5580000000000084}",20,0,-14.835398054330618,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
429,False,"{'a': 0.4, 'e': 0.5565000000000084}",20,0,13.89737446936487,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
430,False,"{'a': 0.4, 'e': 0.5550000000000085}",20,0,19.76917396880599,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.4, 'e': 0.5535000000000085}",30,11,-17.984109690631154,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
432,False,"{'a': 0.4, 'e': 0.5520000000000086}",25,15,17.6764505017623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.4, 'e': 0.5505000000000086}",20,0,-33.12804662093571,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
434,False,"{'a': 0.4, 'e': 0.5490000000000087}",20,0,-64.2112008482082,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
435,False,"{'a': 0.4, 'e': 0.5475000000000088}",30,3,-37.55455151456828,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 0}",1
436,False,"{'a': 0.4, 'e': 0.5460000000000088}",25,7,-6.835860435356923,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
437,False,"{'a': 0.4, 'e': 0.5445000000000089}",20,0,-23.36419173462125,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
438,False,"{'a': 0.4, 'e': 0.5430000000000089}",25,0,-92.59002078816084,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
439,False,"{'a': 0.4, 'e': 0.541500000000009}",20,13,-39.824570938343406,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.4, 'e': 0.540000000000009}",20,9,-26.89962656408655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
441,False,"{'a': 0.4, 'e': 0.5385000000000091}",25,8,-5.283124689941106,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
442,False,"{'a': 0.4, 'e': 0.5370000000000091}",20,0,-20.565215947818043,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
443,False,"{'a': 0.4, 'e': 0.5355000000000092}",20,8,-6.583153129176422,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.4, 'e': 0.5340000000000092}",35,1,-79.08337375435936,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 1}",1
445,False,"{'a': 0.4, 'e': 0.5325000000000093}",30,7,-81.49639519296724,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 1}",1
446,False,"{'a': 0.4, 'e': 0.5310000000000094}",25,0,-60.12981764714266,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
447,False,"{'a': 0.4, 'e': 0.5295000000000094}",25,18,-1.3298582687057219,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.4, 'e': 0.5280000000000095}",25,20,8.353014362484062,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.4, 'e': 0.5265000000000095}",20,15,1.870683116513041,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.4, 'e': 0.5250000000000096}",20,0,-72.10924872132267,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
451,False,"{'a': 0.4, 'e': 0.5235000000000096}",20,5,-10.911703515137972,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
452,False,"{'a': 0.4, 'e': 0.5220000000000097}",25,14,-11.889793190885362,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.4, 'e': 0.5205000000000097}",25,5,-73.23456826600379,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
454,False,"{'a': 0.4, 'e': 0.5190000000000098}",25,0,-65.00086374752654,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
455,False,"{'a': 0.4, 'e': 0.5175000000000098}",25,2,-51.866385465787054,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 0}",1
456,False,"{'a': 0.4, 'e': 0.5160000000000099}",25,0,-51.02720349038101,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
457,False,"{'a': 0.4, 'e': 0.51450000000001}",20,0,2.286774825730125,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
458,False,"{'a': 0.4, 'e': 0.51300000000001}",20,8,-95.77861919454293,"{0: 6, 1: 1, 2: 2, 3: 2, 4: 1}",1
459,False,"{'a': 0.4, 'e': 0.5115000000000101}",30,0,-147.91737683556556,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
460,False,"{'a': 0.4, 'e': 0.5100000000000101}",25,3,-14.565809374104377,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
461,False,"{'a': 0.4, 'e': 0.5085000000000102}",25,16,-9.098756423584067,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
462,False,"{'a': 0.4, 'e': 0.5070000000000102}",20,11,8.11329638390679,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
463,False,"{'a': 0.4, 'e': 0.5055000000000103}",25,0,-44.99855076366535,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
464,False,"{'a': 0.4, 'e': 0.5040000000000103}",25,0,-70.51032579235533,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
465,False,"{'a': 0.4, 'e': 0.5025000000000104}",30,11,-1.6655723135773932,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
466,False,"{'a': 0.4, 'e': 0.5010000000000104}",25,9,-5.6224510154013885,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
467,False,"{'a': 0.4, 'e': 0.49950000000001044}",30,8,-35.843859238098126,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 1}",1
468,False,"{'a': 0.4, 'e': 0.49800000000001043}",30,0,-57.6598710461696,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
469,False,"{'a': 0.4, 'e': 0.49650000000001043}",25,18,13.27048625350441,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.4, 'e': 0.49500000000001043}",25,2,12.147980544627114,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
471,False,"{'a': 0.4, 'e': 0.49350000000001043}",25,0,-84.2752647869587,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
472,False,"{'a': 0.4, 'e': 0.49200000000001043}",20,0,-8.915611400307784,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
473,False,"{'a': 0.4, 'e': 0.4905000000000104}",20,0,-52.58763023452268,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
474,False,"{'a': 0.4, 'e': 0.4890000000000104}",20,10,11.701952532458211,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.4, 'e': 0.4875000000000104}",20,12,11.975558920048966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.4, 'e': 0.4860000000000104}",20,0,-42.10353043478775,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
477,False,"{'a': 0.4, 'e': 0.4845000000000104}",25,0,-97.00836907636126,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
478,False,"{'a': 0.4, 'e': 0.4830000000000104}",25,0,-25.281999866598966,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
479,False,"{'a': 0.4, 'e': 0.4815000000000104}",25,0,-79.75182693438565,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
480,False,"{'a': 0.4, 'e': 0.4800000000000104}",20,13,-30.115973761196816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
481,False,"{'a': 0.4, 'e': 0.4785000000000104}",20,5,-25.885543088426353,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
482,False,"{'a': 0.4, 'e': 0.4770000000000104}",20,2,-2.868393012996422,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
483,False,"{'a': 0.4, 'e': 0.4755000000000104}",25,3,-64.15816366190217,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
484,False,"{'a': 0.4, 'e': 0.4740000000000104}",35,9,40.17585233983572,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.4, 'e': 0.4725000000000104}",25,0,-73.79492019909968,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
486,False,"{'a': 0.4, 'e': 0.4710000000000104}",20,1,-50.65140679349685,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
487,False,"{'a': 0.4, 'e': 0.4695000000000104}",20,15,3.2191993785405737,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.4, 'e': 0.4680000000000104}",20,12,13.627916621414599,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.4, 'e': 0.4665000000000104}",20,7,-127.82535421425341,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 2}",1
490,False,"{'a': 0.4, 'e': 0.4650000000000104}",20,15,2.10118947612097,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.4, 'e': 0.4635000000000104}",25,1,-4.571827256245971,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 0}",1
492,False,"{'a': 0.4, 'e': 0.4620000000000104}",25,13,-1.3005646138696854,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.4, 'e': 0.4605000000000104}",25,19,11.343376855809051,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.4, 'e': 0.4590000000000104}",20,0,-51.346443239586606,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
495,False,"{'a': 0.4, 'e': 0.4575000000000104}",25,7,-83.41042162862317,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
496,False,"{'a': 0.4, 'e': 0.4560000000000104}",25,11,12.801655149559014,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.4, 'e': 0.4545000000000104}",25,15,18.343133849713006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.4, 'e': 0.4530000000000104}",25,8,-39.47021082086883,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 0}",1
499,False,"{'a': 0.4, 'e': 0.4515000000000104}",25,0,-45.8212460847349,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
500,False,"{'a': 0.4, 'e': 0.4500000000000104}",20,12,16.282623879393736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.4, 'e': 0.4485000000000104}",25,8,-15.663084679483973,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
502,False,"{'a': 0.4, 'e': 0.4470000000000104}",30,0,-52.4050710088762,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",1
503,False,"{'a': 0.4, 'e': 0.4455000000000104}",25,4,-3.9980311922980536,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.4, 'e': 0.4440000000000104}",25,6,12.579954050966935,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
505,False,"{'a': 0.4, 'e': 0.4425000000000104}",20,15,8.9285081246361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.4, 'e': 0.4410000000000104}",25,14,9.56270467882992,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.4, 'e': 0.4395000000000104}",20,3,-28.403050846135752,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
508,False,"{'a': 0.4, 'e': 0.4380000000000104}",20,12,1.0957353216178285,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.4, 'e': 0.4365000000000104}",30,0,-107.54429266722255,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",0
510,False,"{'a': 0.4, 'e': 0.4350000000000104}",20,1,-9.62400925731178,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
511,False,"{'a': 0.4, 'e': 0.4335000000000104}",20,0,-52.056042979743296,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
512,False,"{'a': 0.4, 'e': 0.4320000000000104}",25,9,14.446917612735847,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
513,False,"{'a': 0.4, 'e': 0.4305000000000104}",20,0,2.083405897365911,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
514,False,"{'a': 0.4, 'e': 0.4290000000000104}",20,12,3.442744838976318,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
515,False,"{'a': 0.4, 'e': 0.42750000000001037}",20,5,-5.532402800855702,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
516,False,"{'a': 0.4, 'e': 0.42600000000001037}",30,14,-13.084264424919297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
517,False,"{'a': 0.4, 'e': 0.42450000000001037}",20,12,6.977025326216572,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.4, 'e': 0.42300000000001037}",20,14,7.164225573413546,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.4, 'e': 0.42150000000001037}",30,17,7.300256058924174,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.4, 'e': 0.42000000000001037}",25,6,-22.463114156951086,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
521,False,"{'a': 0.4, 'e': 0.41850000000001036}",25,8,3.849048669041159,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
522,False,"{'a': 0.4, 'e': 0.41700000000001036}",25,4,9.005051934498159,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
523,False,"{'a': 0.4, 'e': 0.41550000000001036}",25,0,-16.435005758025753,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
524,False,"{'a': 0.4, 'e': 0.41400000000001036}",25,0,-47.16296603994465,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
525,False,"{'a': 0.4, 'e': 0.41250000000001036}",20,7,17.0397896482522,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.4, 'e': 0.41100000000001036}",20,0,-48.612093165402804,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
527,False,"{'a': 0.4, 'e': 0.40950000000001036}",20,0,-22.04515109959512,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
528,False,"{'a': 0.4, 'e': 0.40800000000001035}",25,7,-49.5878486498129,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
529,False,"{'a': 0.4, 'e': 0.40650000000001035}",20,0,9.280251377503612,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
530,False,"{'a': 0.4, 'e': 0.40500000000001035}",25,13,-44.62507405991154,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
531,False,"{'a': 0.4, 'e': 0.40350000000001035}",20,0,-38.235080911629126,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
532,False,"{'a': 0.4, 'e': 0.40200000000001035}",20,4,-55.08962976923944,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
533,False,"{'a': 0.4, 'e': 0.40050000000001035}",35,13,-35.407045207527595,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
534,False,"{'a': 0.4, 'e': 0.39900000000001035}",30,15,-23.752225513433906,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
535,False,"{'a': 0.4, 'e': 0.39750000000001035}",35,7,-36.893660490052426,"{0: 24, 1: 2, 2: 0, 3: 1, 4: 1}",1
536,False,"{'a': 0.4, 'e': 0.39600000000001034}",30,20,-3.472563014531024,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
537,False,"{'a': 0.4, 'e': 0.39450000000001034}",25,7,-17.02813225460954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
538,False,"{'a': 0.4, 'e': 0.39300000000001034}",20,10,-3.6704137267243846,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
539,False,"{'a': 0.4, 'e': 0.39150000000001034}",25,11,11.142011538921615,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.4, 'e': 0.39000000000001034}",30,16,11.666794166131682,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
541,False,"{'a': 0.4, 'e': 0.38850000000001034}",20,4,-49.51287127845933,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
542,False,"{'a': 0.4, 'e': 0.38700000000001034}",20,0,-9.652107638786454,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
543,False,"{'a': 0.4, 'e': 0.38550000000001033}",20,9,-21.00317403665852,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
544,False,"{'a': 0.4, 'e': 0.38400000000001033}",25,0,-58.29696381421913,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
545,False,"{'a': 0.4, 'e': 0.38250000000001033}",20,8,-29.584575237284884,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
546,False,"{'a': 0.4, 'e': 0.38100000000001033}",20,8,-3.3516016509464546,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
547,False,"{'a': 0.4, 'e': 0.37950000000001033}",20,0,-63.77235377181527,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
548,False,"{'a': 0.4, 'e': 0.3780000000000103}",20,1,-35.36457482395242,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
549,False,"{'a': 0.4, 'e': 0.3765000000000103}",30,14,-46.649613963731035,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
550,False,"{'a': 0.4, 'e': 0.3750000000000103}",20,9,4.9499795055399805,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
